Timestamp,DMM_Voltage,PSU_Voltage,Mode,ESS_State,Cycle,Event
2026-06-30 10:49:39,0.0,0.0,auto,CYCLE_1_OFF,1,Cycle 1 OFF
2026-06-30 10:49:41,0.0,0.0,auto,CYCLE_1_OFF,1,Cycle 1 OFF
2026-06-30 10:49:43,0.0,0.0,auto,CYCLE_1_OFF,1,Cycle 1 OFF
2026-06-30 10:49:44,0.0,0.0,auto,CYCLE_1_OFF,1,Cycle 1 OFF
2026-06-30 10:49:45,0.0,0.0,auto,CYCLE_1_OFF,1,Cycle 1 OFF
2026-06-30 10:49:53,-0.0144,1.977,auto,CYCLE_2_ON,2,Cycle 2 ON
2026-06-30 10:50:00,1.9776,1.978,auto,CYCLE_2_ON,2,Cycle 2 ON
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:01,0.0,1.978,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:02,0.0,0.0,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:03,0.0,0.0,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:05,0.0,0.0,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:06,0.0,0.0,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:08,0.0,0.0,auto,CYCLE_2_OFF,2,Cycle 2 OFF
2026-06-30 10:50:16,-0.0144,1.978,auto,CYCLE_3_ON,3,Cycle 3 ON
2026-06-30 10:50:23,1.9775,1.978,auto,CYCLE_3_ON,3,Cycle 3 ON
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:23,0.0,1.978,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:24,0.0,0.0,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:26,0.0,0.0,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:27,0.0,0.0,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:29,0.0,0.0,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:30,0.0,0.0,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:32,0.0,0.0,auto,CYCLE_3_OFF,3,Cycle 3 OFF
2026-06-30 10:50:40,-0.0144,1.978,auto,CYCLE_4_ON,4,Cycle 4 ON
2026-06-30 10:50:47,1.9774,1.978,auto,CYCLE_4_ON,4,Cycle 4 ON
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:47,0.0,1.978,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:48,0.0,0.0,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:50,0.0,0.0,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:51,0.0,0.0,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:53,0.0,0.0,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:50:54,0.0,0.0,auto,CYCLE_4_OFF,4,Cycle 4 OFF
2026-06-30 10:51:02,-0.0144,1.978,auto,CYCLE_5_ON,5,Cycle 5 ON
2026-06-30 10:51:10,1.9774,1.978,auto,CYCLE_5_ON,5,Cycle 5 ON
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:10,0.0,1.978,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:11,0.0,0.0,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:12,0.0,0.0,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:14,0.0,0.0,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:15,0.0,0.0,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:17,0.0,0.0,auto,CYCLE_5_OFF,5,Cycle 5 OFF
2026-06-30 10:51:25,-0.0143,1.978,auto,CYCLE_6_ON,6,Cycle 6 ON
2026-06-30 10:51:32,1.9773,1.978,auto,CYCLE_6_ON,6,Cycle 6 ON
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:32,0.0,1.978,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:33,0.0,0.0,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:35,0.0,0.0,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:36,0.0,0.0,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:38,0.0,0.0,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:39,0.0,0.0,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:41,0.0,0.0,auto,CYCLE_6_OFF,6,Cycle 6 OFF
2026-06-30 10:51:49,-0.0001,1.978,auto,CYCLE_7_ON,7,Cycle 7 ON
2026-06-30 10:51:56,1.9772,1.978,auto,CYCLE_7_ON,7,Cycle 7 ON
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:56,0.0,1.978,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:57,0.0,0.0,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:51:59,0.0,0.0,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:52:00,0.0,0.0,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:52:02,0.0,0.0,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:52:03,0.0,0.0,auto,CYCLE_7_OFF,7,Cycle 7 OFF
2026-06-30 10:52:11,-0.0134,1.977,auto,CYCLE_8_ON,8,Cycle 8 ON
2026-06-30 10:52:19,1.9771,1.978,auto,CYCLE_8_ON,8,Cycle 8 ON
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:19,0.0,1.978,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:20,0.0,0.0,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:21,0.0,0.0,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:23,0.0,0.0,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:24,0.0,0.0,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:26,0.0,0.0,auto,CYCLE_8_OFF,8,Cycle 8 OFF
2026-06-30 10:52:34,-0.0144,1.977,auto,CYCLE_9_ON,9,Cycle 9 ON
2026-06-30 10:52:41,1.9771,1.978,auto,CYCLE_9_ON,9,Cycle 9 ON
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:41,0.0,1.978,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:42,0.0,0.0,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:44,0.0,0.0,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:45,0.0,0.0,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:47,0.0,0.0,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:48,0.0,0.0,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:50,0.0,0.0,auto,CYCLE_9_OFF,9,Cycle 9 OFF
2026-06-30 10:52:58,-0.0144,1.978,auto,CYCLE_10_ON,10,Cycle 10 ON
2026-06-30 10:53:05,1.9771,1.978,auto,CYCLE_10_ON,10,Cycle 10 ON
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:05,0.0,1.978,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:06,0.0,0.0,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:08,0.0,0.0,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:09,0.0,0.0,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:11,0.0,0.0,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:12,0.0,0.0,auto,CYCLE_10_OFF,10,Cycle 10 OFF
2026-06-30 10:53:20,-0.0143,1.978,auto,CYCLE_11_ON,11,Cycle 11 ON
2026-06-30 10:53:28,1.977,1.978,auto,CYCLE_11_ON,11,Cycle 11 ON
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:28,0.0,1.978,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:29,0.0,0.0,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:30,0.0,0.0,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:32,0.0,0.0,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:33,0.0,0.0,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:35,0.0,0.0,auto,CYCLE_11_OFF,11,Cycle 11 OFF
2026-06-30 10:53:43,-0.0135,1.977,auto,CYCLE_12_ON,12,Cycle 12 ON
2026-06-30 10:53:50,1.977,1.977,auto,CYCLE_12_ON,12,Cycle 12 ON
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:50,0.0,1.977,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:51,0.0,0.0,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:53,0.0,0.0,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:54,0.0,0.0,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:56,0.0,0.0,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:57,0.0,0.0,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:53:59,0.0,0.0,auto,CYCLE_12_OFF,12,Cycle 12 OFF
2026-06-30 10:54:07,-0.0144,1.977,auto,CYCLE_13_ON,13,Cycle 13 ON
2026-06-30 10:54:14,1.977,1.978,auto,CYCLE_13_ON,13,Cycle 13 ON
